KEY_CODE,pop
523965724,348
523965732,388
523965733,1739
523965734,2671
523965741,1690
523965742,1902
523965743,2118
523965744,25
523965751,1956
523965752,3214
523965753,695
523965754,2776
523965761,1203
523965762,2406
523965763,2403
523965764,1383
523965771,1953
523965772,86
523965773,732
523965774,607
523965781,254
523965783,11
523965801,23
523965802,33
523965811,19
523965812,5
523965821,636
523965822,517
523965823,87
523965824,554
523965831,431
523965832,2465
523965833,730
523965834,2149
523965841,1030
523965842,16
523965843,1285
523965844,1393
523965851,1169
523965852,172
523965853,1609
523965854,814
523965861,2499
523965862,1961
523965863,1903
523965864,1922
523965871,1749
523965872,910
523965873,1431
523965874,537
523965883,686
523965884,297
523965921,12
523965922,598
523965924,272
523965931,781
523965932,929
523965933,1105
523965934,2539
523965941,2162
523965942,126
523965943,2504
523965944,1159
523965951,918
523965952,972
523965953,2431
523965954,3609
523965961,430
523965962,1698
523965963,2362
523965964,2211
523965971,1360
523965972,891
523965973,746
523965974,2697
523965981,2407
523965982,754
523965983,1946
523965984,641
523965993,23
523966051,10
523966052,238
523966053,26
523966054,42
523966061,171
523966063,8
523966064,8
523966151,26
523966152,142
523966153,2
523966154,7
523966161,12
523966163,3
523966191,21
523966193,11
523966252,18
523966254,4
523966264,4
523966272,2
523966281,3
523966284,3
523966291,27
523966293,35
523966352,44
523966354,33
523966361,1
523966363,213
523966364,6
523966381,31
523966382,21
523966383,34
523966384,39
523966391,12
523966394,3
523966461,43
523966462,79
523966464,11
523966471,8
523966472,18
523966473,97
523966474,293
523966481,32
523966482,25
523966483,102
523966571,4
523966572,164
523966581,101
523966582,10
523966583,21
523966584,9
523966591,29
523966592,85
523966593,60
523966594,424
523966691,93
523966692,610
523966694,322
523966792,65
523966794,18
523966892,5
523966894,37
523966992,34
523966993,78
523966994,100
523967032,18
523967034,21
523967061,6
523967063,27
523967064,41
523967073,8
523967074,28
523967083,3
523967104,1
523967111,7
523967113,30
523967114,5
523967123,6
523967124,7
523967132,13
523967134,1
523967142,3
523967143,24
523967144,3
523967162,14
523967163,5
523967164,38
523967211,18
523967213,7
523967222,35
523967232,4
523967241,38
523967242,14
523967243,2
523967254,7
523967261,116
523967262,29
523967263,55
523967264,9
523967272,1
523967273,3
523967274,2
523967301,3
523967302,12
523967303,42
523967304,33
523967311,5
523967323,10
523967324,2
523967334,2
523967341,14
523967342,2
523967343,18
523967344,25
523967351,2
523967352,22
523967354,39
523967361,27
523967363,21
523967401,42
523967402,7
523967403,26
523967404,45
523967421,15
523967423,4
523967432,4
523967433,18
523967434,16
523967441,15
523967442,1
523967443,21
523967452,47
523967453,46
523967454,27
523967461,2
523967473,5
523967501,26
523967502,35
523967503,228
523967504,78
523967511,49
523967512,69
523967513,58
523967514,93
523967521,33
523967522,3
523967523,31
523967524,53
523967531,40
523967532,98
523967533,60
523967534,71
523967541,45
523967542,39
523967543,99
523967544,30
523967551,4
523967552,63
523967553,14
523967554,21
523967562,7
523967563,15
523967564,16
523967571,2
523967573,14
523967574,21
523967601,266
523967602,164
523967603,119
523967604,55
523967611,178
523967612,211
523967613,61
523967614,55
523967621,118
523967622,35
523967623,40
523967624,40
523967631,136
523967632,11
523967633,18
523967634,36
523967641,65
523967642,63
523967643,33
523967644,33
523967651,32
523967652,20
523967653,16
523967661,16
523967671,4
523967693,6
523967701,95
523967702,42
523967703,17
523967711,60
523967712,33
523967713,28
523967714,39
523967722,35
523967723,52
523967724,53
523967731,15
523967732,2
523967742,1
523967744,8
523967752,7
523967753,1
523967761,4
523967762,7
523967772,6
523967773,5
523967781,7
523967783,4
523967792,27
523967793,8
523967794,28
523967801,39
523967802,7
523967803,16
523967804,2
523967822,3
523967851,8
523967853,10
523967861,1
523967862,17
523967863,11
523967864,14
523967871,7
523967872,24
523967891,5
523967892,35
523967893,9
523967894,61
523967901,11
523967902,1
523967903,7
523967904,7
523967913,9
523967944,1
523967953,1
523967991,17
523967992,11
523967993,67
523967994,112
523970003,17
523970021,8
523970022,22
523970024,7
523970031,98
523970032,233
523970033,211
523970034,414
523970041,342
523970042,2
523970043,362
523970044,5
523970092,14
523970101,35
523970102,6
523970103,83
523970104,181
523970111,2
523970112,15
523970113,68
523970114,240
523970121,3
523970123,11
523970132,29
523970134,15
523970141,21
523970143,14
523970191,93
523970201,284
523970202,274
523970203,375
523970204,1008
523970211,193
523970212,7
523970213,104
523970214,10
523970232,4
523970262,2
523970264,9
523970271,17
523970272,4
523970284,49
523970293,190
523970294,75
523970301,57
523970302,187
523970304,7
523970311,15
523970391,101
523970392,186
523970394,15
523970472,14
523970481,15
523970482,65
523970483,37
523970484,108
523970491,59
523970492,68
523970493,60
523970494,54
523970574,11
523970581,92
523970582,240
523970583,89
523970584,198
523970591,10
523970592,219
523970593,253
523970594,754
523970681,9
523970683,50
523970684,47
523970691,220
523970692,1355
523970693,131
523970694,1083
523970723,26
523970734,4
523970761,15
523970762,11
523970764,13
523970772,61
523970773,22
523970774,538
523970781,311
523970782,274
523970783,1374
523970784,263
523970791,907
523970792,1374
523970793,1192
523970794,1579
523970811,5
523970822,14
523970843,3
523970871,3
523970872,713
523970873,379
523970874,1107
523970881,1197
523970882,1614
523970883,1381
523970884,674
523970891,1330
523970892,604
523970893,819
523970894,131
523970941,104
523970942,41
523970943,96
523970944,311
523970953,34
523970954,120
523970961,26
523970962,103
523970963,137
523970964,83
523970971,888
523970972,217
523970973,32
523970974,133
523970981,22
523970982,566
523970983,781
523970984,1801
523970991,819
523970992,475
523970993,835
523970994,1987
523971001,45
523971002,80
523971003,117
523971004,44
523971011,543
523971012,226
523971013,25
523971014,738
523971021,673
523971022,2525
523971023,1058
523971024,2315
523971031,1876
523971032,37
523971033,2075
523971034,1432
523971043,195
523971103,17
523971104,4
523971111,254
523971112,893
523971113,22
523971114,1159
523971121,1965
523971122,1822
523971123,1994
523971124,1781
523971131,1953
523971132,2566
523971133,1505
523971134,1384
523971141,1246
523971143,100
523971144,738
523971153,988
523971201,107
523971202,608
523971203,114
523971204,929
523971211,1613
523971212,2119
523971213,654
523971214,953
523971221,2005
523971222,1624
523971223,1500
523971224,1222
523971231,163
523971232,201
523971233,133
523971234,835
523971241,1048
523971242,2047
523971243,2493
523971244,2219
523971251,2014
523971252,731
523971253,704
523971254,2225
523971263,288
523971301,116
523971302,24
523971303,1
523971311,21
523971312,505
523971313,346
523971314,1090
523971321,1122
523971322,294
523971323,1468
523971324,1155
523971331,973
523971332,2161
523971333,1876
523971334,959
523971341,1797
523971342,2010
523971343,2077
523971344,1871
523971351,770
523971352,1505
523971353,1016
523971354,939
523971361,1271
523971362,341
523971363,1811
523971364,852
523971373,892
523971374,388
523971401,276
523971402,250
523971403,946
523971404,1635
523971411,1028
523971412,1033
523971413,1424
523971414,1930
523971421,2241
523971422,1019
523971423,1718
523971424,24
523971431,1099
523971432,536
523971433,834
523971434,1060
523971441,1524
523971442,1981
523971443,1417
523971444,1854
523971451,739
523971452,1670
523971453,991
523971454,104
523971461,1503
523971462,407
523971463,779
523971464,135
523971471,11
523971472,437
523971481,990
523971482,100
523971483,172
523971484,1046
523971493,781
523971494,26
523971501,1467
523971502,1424
523971503,1778
523971504,1265
523971511,1768
523971512,1793
523971513,1467
523971514,1161
523971521,1458
523971522,319
523971523,1095
523971524,346
523971531,727
523971532,1584
523971533,145
523971534,153
523971541,254
523971542,1612
523971543,839
523971544,1804
523971551,958
523971552,364
523971553,312
523971554,263
523971561,149
523971573,8
523971574,127
523971581,99
523971582,1466
523971583,822
523971584,821
523971591,1061
523971592,1286
523971593,170
523971594,508
523971601,1124
523971602,548
523971603,1651
523971604,1350
523971611,247
523971612,1024
523971613,1347
523971614,1107
523971621,21
523971622,222
523971623,4
523971624,30
523971631,99
523971632,252
523971633,254
523971634,133
523971641,1364
523971642,1263
523971643,268
523971644,790
523971651,474
523971652,164
523971653,359
523971654,8
523971663,40
523971664,11
523971671,39
523971672,172
523971673,71
523971674,49
523971681,1208
523971682,54
523971683,260
523971684,179
523971691,547
523971692,659
523971693,1549
523971694,934
523971701,264
523971702,1557
523971703,149
523971704,409
523971711,1951
523971712,1358
523971713,1198
523971714,154
523971721,302
523971722,203
523971723,261
523971724,44
523971731,243
523971733,411
523971734,96
523971741,331
523971742,26
523971743,96
523971751,4
523971771,66
523971772,173
523971773,16
523971774,216
523971781,434
523971782,1497
523971783,201
523971784,76
523971791,1156
523971792,1354
523971793,939
523971794,844
523971801,555
523971802,583
523971803,810
523971804,1170
523971811,108
523971813,199
523971814,196
523971821,390
523971822,523
523971823,1349
523971824,996
523971831,631
523971832,142
523971833,627
523971834,2
523971854,100
523971863,27
523971864,43
523971871,152
523971872,655
523971873,489
523971874,665
523971881,158
523971883,18
523971891,223
523971892,190
523971893,251
523971901,867
523971902,2326
523971903,801
523971904,692
523971911,342
523971912,109
523971913,9
523971914,1551
523971921,415
523971922,696
523971923,1273
523971924,466
523971931,54
523971932,3
523971933,275
523971934,34
523971944,89
523971952,9
523971953,3
523971962,18
523971963,42
523971964,59
523971971,174
523971972,81
523971973,148
523971974,92
523971982,130
523971983,29
523971984,209
523971991,2
523971992,6
523972501,779
523972502,63
523972503,825
523972504,1422
523972513,1258
523972514,9
523972601,653
523972602,1400
523972603,1078
523972604,1313
523972611,1322
523972612,977
523972613,769
523972614,735
523972621,800
523972622,714
523972623,1607
523972624,1156
523972631,541
523972632,203
523972633,531
523972634,749
523972643,892
523972644,506
523972653,640
523972701,614
523972702,1398
523972703,378
523972704,401
523972711,1172
523972712,1021
523972713,130
523972714,198
523972721,1193
523972722,1063
523972723,1160
523972724,20
523972731,237
523972732,274
523972734,165
523972741,1802
523972742,1353
523972743,243
523972744,718
523972751,1294
523972752,621
523972753,982
523972754,2146
523972763,1552
523972764,1031
523972773,1088
523972774,367
523972784,134
523972793,165
523972801,717
523972802,62
523972803,11
523972804,98
523972811,13
523972812,3
523972813,83
523972814,24
523972821,152
523972822,16
523972823,111
523972824,203
523972831,1
523972833,6
523972834,91
523972841,2
523972842,96
523972843,262
523972844,145
523972851,115
523972852,1131
523972853,3
523972854,126
523972861,1509
523972862,2824
523972863,905
523972864,1762
523972871,3851
523972872,3230
523972873,2183
523972874,3387
523972881,3234
523972882,2371
523972883,2520
523972884,2183
523972891,1370
523972893,1347
523972901,52
523972902,182
