調査年 コード,調査年,JCODE,地域,ALL,U14,A15.64,O65,U17
2020100000,2020年度,27219,大阪府 和泉市,"184,495","24,884","109,891","46,995","30,727"
2020100000,2020年度,27220,大阪府 箕面市,"136,868","20,385","80,023","35,261","24,371"
2020100000,2020年度,27221,大阪府 柏原市,"68,775","7,611","40,004","19,964","9,452"
2020100000,2020年度,27222,大阪府 羽曳野市,"108,736","12,338","61,958","33,318","15,590"
2020100000,2020年度,27223,大阪府 門真市,"119,764","11,764","70,541","35,573","14,859"
2020100000,2020年度,27224,大阪府 摂津市,"87,456","10,852","52,197","22,099","13,091"
2020100000,2020年度,27225,大阪府 高石市,"55,635","7,006","32,402","15,666","8,650"
2020100000,2020年度,27226,大阪府 藤井寺市,"63,688","7,725","36,982","18,074","9,563"
2020100000,2020年度,27227,大阪府 東大阪市,"493,940","52,269","283,589","135,791","64,846"
2020100000,2020年度,27228,大阪府 泉南市,"60,102","7,512","34,209","17,776","9,477"
2020100000,2020年度,27229,大阪府 四條畷市,"55,177","6,925","32,625","15,149","8,721"
2020100000,2020年度,27230,大阪府 交野市,"75,033","9,641","43,621","21,581","12,194"
2020100000,2020年度,27231,大阪府 大阪狭山市,"58,435","7,924","33,101","16,429","9,580"
2020100000,2020年度,27232,大阪府 阪南市,"51,254","5,615","28,470","17,072","7,117"
2020100000,2020年度,27301,大阪府 島本町,"30,927","4,589","17,749","8,491","5,401"
2020100000,2020年度,27321,大阪府 豊能町,"18,279","1,201","8,387","8,666","1,591"
2020100000,2020年度,27322,大阪府 能勢町,"9,079",606,"4,579","3,767",775
2020100000,2020年度,27341,大阪府 忠岡町,"16,567","1,968","9,791","4,778","2,521"
2020100000,2020年度,27361,大阪府 熊取町,"43,763","5,665","24,799","12,444","7,069"
2020100000,2020年度,27362,大阪府 田尻町,"8,434","1,165","5,202","1,996","1,449"
2020100000,2020年度,27366,大阪府 岬町,"14,741","1,173","7,404","5,966","1,567"
2020100000,2020年度,27381,大阪府 太子町,"13,009","1,553","7,476","3,844","2,016"
2020100000,2020年度,27382,大阪府 河南町,"15,697","1,685","8,615","4,901","2,106"
2020100000,2020年度,27383,大阪府 千早赤阪村,"4,909",417,"2,258","2,232",528
2020100000,2020年度,28100,兵庫県 神戸市,"1,525,152","171,315","843,645","419,161","209,368"
2020100000,2020年度,28101,兵庫県 神戸市 東灘区,"213,562","26,649","123,659","50,482","32,371"
2020100000,2020年度,28102,兵庫県 神戸市 灘区,"136,747","16,059","78,114","33,112","19,350"
2020100000,2020年度,28105,兵庫県 神戸市 兵庫区,"109,144","9,815","60,038","29,278","11,903"
2020100000,2020年度,28106,兵庫県 神戸市 長田区,"94,791","8,261","48,679","30,875","10,128"
2020100000,2020年度,28107,兵庫県 神戸市 須磨区,"158,719","17,077","84,297","50,399","20,914"
2020100000,2020年度,28108,兵庫県 神戸市 垂水区,"215,302","27,359","114,792","63,128","33,051"
2020100000,2020年度,28109,兵庫県 神戸市 北区,"210,492","24,766","114,238","65,667","30,914"
2020100000,2020年度,28110,兵庫県 神戸市 中央区,"147,518","12,699","84,360","31,090","14,961"
2020100000,2020年度,28111,兵庫県 神戸市 西区,"238,877","28,630","135,468","65,130","35,776"
2020100000,2020年度,28201,兵庫県 姫路市,"530,495","69,356","310,280","142,411","84,776"
2020100000,2020年度,28202,兵庫県 尼崎市,"459,593","47,978","246,316","120,113","57,842"
2020100000,2020年度,28203,兵庫県 明石市,"303,601","41,155","177,638","79,617","49,114"
2020100000,2020年度,28204,兵庫県 西宮市,"485,587","64,958","293,519","115,944","79,421"
2020100000,2020年度,28205,兵庫県 洲本市,"41,236","4,339","21,327","15,169","5,417"
2020100000,2020年度,28206,兵庫県 芦屋市,"93,922","11,455","52,989","27,654","14,100"
2020100000,2020年度,28207,兵庫県 伊丹市,"198,138","27,159","119,497","51,476","32,609"
2020100000,2020年度,28208,兵庫県 相生市,"28,355","3,238","14,479","10,414","3,905"
2020100000,2020年度,28209,兵庫県 豊岡市,"77,489","9,482","41,006","26,522","11,724"
2020100000,2020年度,28210,兵庫県 加古川市,"260,878","32,871","151,933","72,332","40,362"
2020100000,2020年度,28212,兵庫県 赤穂市,"45,892","5,217","25,047","15,093","6,516"
2020100000,2020年度,28213,兵庫県 西脇市,"38,673","4,568","20,732","12,974","5,670"
2020100000,2020年度,28214,兵庫県 宝塚市,"226,432","29,195","129,846","63,689","35,749"
2020100000,2020年度,28215,兵庫県 三木市,"75,294","8,230","40,261","26,408","10,221"
2020100000,2020年度,28216,兵庫県 高砂市,"87,722","11,169","50,316","25,596","13,675"
2020100000,2020年度,28217,兵庫県 川西市,"152,321","18,392","84,625","49,188","22,726"
2020100000,2020年度,28218,兵庫県 小野市,"47,562","6,325","27,104","13,844","7,863"
2020100000,2020年度,28219,兵庫県 三田市,"109,238","13,945","65,910","28,853","17,028"
2020100000,2020年度,28220,兵庫県 加西市,"42,700","4,596","23,521","14,366","5,826"
2020100000,2020年度,28221,兵庫県 丹波篠山市,"39,611","4,470","20,427","13,862","5,445"
2020100000,2020年度,28222,兵庫県 養父市,"22,129","2,447","10,876","8,750","3,035"
2020100000,2020年度,28223,兵庫県 丹波市,"61,471","7,433","32,235","21,535","9,209"
2020100000,2020年度,28224,兵庫県 南あわじ市,"44,137","5,190","22,362","15,956","6,341"
2020100000,2020年度,28225,兵庫県 朝来市,"28,989","3,394","14,817","10,351","4,250"
2020100000,2020年度,28226,兵庫県 淡路市,"41,967","4,495","20,946","16,265","5,542"
2020100000,2020年度,28227,兵庫県 宍粟市,"34,819","4,000","18,121","12,648","4,961"
2020100000,2020年度,28228,兵庫県 加東市,"40,645","5,119","23,844","10,757","6,251"
2020100000,2020年度,28229,兵庫県 たつの市,"74,316","8,995","40,382","22,963","11,257"
2020100000,2020年度,28301,兵庫県 猪名川町,"29,680","3,839","16,422","9,411","4,962"
2020100000,2020年度,28365,兵庫県 多可町,"19,261","1,951","9,809","7,306","2,530"
2020100000,2020年度,28381,兵庫県 稲美町,"30,268","3,820","16,615","9,716","4,676"
2020100000,2020年度,28382,兵庫県 播磨町,"33,604","4,785","19,308","9,160","5,716"
2020100000,2020年度,28442,兵庫県 市川町,"11,231","1,124","5,894","4,184","1,432"
2020100000,2020年度,28443,兵庫県 福崎町,"19,377","2,442","10,516","5,454","3,000"
2020100000,2020年度,28446,兵庫県 神河町,"10,616","1,151","5,399","4,055","1,444"
2020100000,2020年度,28464,兵庫県 太子町,"33,477","4,844","19,172","9,045","5,954"
2020100000,2020年度,28481,兵庫県 上郡町,"13,879","1,239","6,882","5,454","1,609"
2020100000,2020年度,28501,兵庫県 佐用町,"15,863","1,462","7,533","6,853","1,833"
2020100000,2020年度,28585,兵庫県 香美町,"16,064","1,661","7,870","6,530","2,200"
2020100000,2020年度,28586,兵庫県 新温泉町,"13,318","1,401","6,442","5,464","1,752"
2020100000,2020年度,29201,奈良県 奈良市,"354,630","39,706","197,673","110,212","48,868"
2020100000,2020年度,29202,奈良県 大和高田市,"61,744","5,978","35,924","19,318","7,480"
2020100000,2020年度,29203,奈良県 大和郡山市,"83,285","9,044","45,680","27,301","11,300"
2020100000,2020年度,29204,奈良県 天理市,"63,889","7,701","38,373","16,877","10,509"
2020100000,2020年度,29205,奈良県 橿原市,"120,922","14,419","69,671","34,502","17,771"
2020100000,2020年度,29206,奈良県 桜井市,"54,857","6,330","30,665","17,491","7,867"
2020100000,2020年度,29207,奈良県 五條市,"27,927","2,049","13,295","10,360","2,696"
2020100000,2020年度,29208,奈良県 御所市,"24,096","1,843","12,075","10,102","2,384"
2020100000,2020年度,29209,奈良県 生駒市,"116,675","16,057","66,351","33,430","19,705"
2020100000,2020年度,29210,奈良県 香芝市,"78,113","11,918","46,856","18,430","14,693"
2020100000,2020年度,29211,奈良県 葛城市,"36,832","5,610","20,796","10,338","6,734"
2020100000,2020年度,29212,奈良県 宇陀市,"28,121","2,481","13,770","11,793","3,145"
2020100000,2020年度,29322,奈良県 山添村,"3,226",255,"1,401","1,557",314
2020100000,2020年度,29342,奈良県 平群町,"18,009","1,815","9,177","6,968","2,328"
2020100000,2020年度,29343,奈良県 三郷町,"23,219","2,785","12,779","7,530","3,372"
2020100000,2020年度,29344,奈良県 斑鳩町,"27,587","3,831","15,222","8,393","4,594"
2020100000,2020年度,29345,奈良県 安堵町,"7,225",650,"3,966","2,544",790
2020100000,2020年度,29361,奈良県 川西町,"8,167",978,"4,360","2,809","1,215"
2020100000,2020年度,29362,奈良県 三宅町,"6,439",632,"3,475","2,330",778
2020100000,2020年度,29363,奈良県 田原本町,"31,177","3,677","17,273","9,959","4,545"
2020100000,2020年度,29385,奈良県 曽爾村,"1,295",85,542,668,101
2020100000,2020年度,29386,奈良県 御杖村,"1,479",50,534,891,66
2020100000,2020年度,29401,奈良県 高取町,"6,729",610,"3,304","2,782",754
2020100000,2020年度,29402,奈良県 明日香村,"5,179",526,"2,517","2,131",633
2020100000,2020年度,29424,奈良県 上牧町,"21,714","2,105","11,826","7,783","2,760"
2020100000,2020年度,29425,奈良県 王寺町,"24,043","3,507","13,527","6,735","4,112"
2020100000,2020年度,29426,奈良県 広陵町,"33,810","4,980","19,828","8,849","6,133"
2020100000,2020年度,29427,奈良県 河合町,"17,018","1,714","8,648","6,574","2,175"
2020100000,2020年度,29441,奈良県 吉野町,"6,229",373,"2,620","3,236",463
2020100000,2020年度,29442,奈良県 大淀町,"16,728","1,641","9,261","5,784","2,113"
2020100000,2020年度,29443,奈良県 下市町,"5,037",325,"2,353","2,359",410
2020100000,2020年度,29444,奈良県 黒滝村,623,43,236,344,47
2020100000,2020年度,29446,奈良県 天川村,"1,176",96,482,598,105
2020100000,2020年度,29447,奈良県 野迫川村,357,12,164,180,20
2020100000,2020年度,29449,奈良県 十津川村,"3,061",230,"1,526","1,305",432
2020100000,2020年度,29450,奈良県 下北山村,753,53,334,366,56
2020100000,2020年度,29451,奈良県 上北山村,444,15,199,230,17
2020100000,2020年度,29452,奈良県 川上村,"1,156",69,444,642,78
2020100000,2020年度,29453,奈良県 東吉野村,"1,502",78,548,875,97
2020100000,2020年度,30201,和歌山県 和歌山市,"356,729","42,340","201,722","109,950","51,566"
2020100000,2020年度,30202,和歌山県 海南市,"48,369","4,867","25,370","17,720","6,080"
2020100000,2020年度,30203,和歌山県 橋本市,"60,818","6,957","33,405","20,116","8,715"
2020100000,2020年度,30204,和歌山県 有田市,"26,538","2,769","14,289","9,270","3,555"
2020100000,2020年度,30205,和歌山県 御坊市,"23,481","2,496","13,155","7,333","3,354"
2020100000,2020年度,30206,和歌山県 田辺市,"69,870","7,944","37,608","23,429","9,886"
2020100000,2020年度,30207,和歌山県 新宮市,"27,171","2,869","13,339","10,111","3,584"
2020100000,2020年度,30208,和歌山県 紀の川市,"58,816","6,553","32,440","19,449","8,123"
2020100000,2020年度,30209,和歌山県 岩出市,"53,967","7,295","32,952","12,849","9,034"
2020100000,2020年度,30304,和歌山県 紀美野町,"8,256",585,"3,662","4,009",749
2020100000,2020年度,30341,和歌山県 かつらぎ町,"15,967","1,643","7,867","6,425","2,044"
2020100000,2020年度,30343,和歌山県 九度山町,"3,856",286,"1,773","1,792",358
2020100000,2020年度,30344,和歌山県 高野町,"2,970",227,"1,502","1,220",340
2020100000,2020年度,30361,和歌山県 湯浅町,"11,122","1,185","5,766","4,089","1,474"
2020100000,2020年度,30362,和歌山県 広川町,"6,781",818,"3,521","2,413","1,010"
2020100000,2020年度,30366,和歌山県 有田川町,"25,258","3,273","13,621","8,325","3,926"
2020100000,2020年度,30381,和歌山県 美浜町,"6,867",690,"3,590","2,566",871
2020100000,2020年度,30382,和歌山県 日高町,"7,673","1,197","4,135","2,317","1,447"
2020100000,2020年度,30383,和歌山県 由良町,"5,364",500,"2,724","2,088",617
2020100000,2020年度,30390,和歌山県 印南町,"7,720",942,"3,910","2,855","1,154"
2020100000,2020年度,30391,和歌山県 みなべ町,"11,818","1,427","6,413","3,929","1,828"
2020100000,2020年度,30392,和歌山県 日高川町,"9,219","1,093","4,737","3,388","1,504"
2020100000,2020年度,30401,和歌山県 白浜町,"20,262","1,940","10,121","8,017","2,402"
2020100000,2020年度,30404,和歌山県 上富田町,"15,236","2,148","8,838","4,112","2,622"
2020100000,2020年度,30406,和歌山県 すさみ町,"3,685",301,"1,568","1,795",366
2020100000,2020年度,30421,和歌山県 那智勝浦町,"14,137","1,351","6,556","6,200","1,683"
2020100000,2020年度,30422,和歌山県 太地町,"2,791",202,"1,335","1,251",259
2020100000,2020年度,30424,和歌山県 古座川町,"2,480",184,926,"1,370",222
2020100000,2020年度,30427,和歌山県 北山村,404,40,182,182,46
2020100000,2020年度,30428,和歌山県 串本町,"14,959","1,238","6,677","6,930","1,519"
2020100000,2020年度,31201,鳥取県 鳥取市,"188,465","23,684","106,218","54,990","29,152"
2020100000,2020年度,31202,鳥取県 米子市,"147,317","19,171","82,094","42,337","23,475"
2020100000,2020年度,31203,鳥取県 倉吉市,"46,485","5,723","24,287","16,034","7,051"
2020100000,2020年度,31204,鳥取県 境港市,"32,740","3,912","17,948","10,736","4,763"
2020100000,2020年度,31302,鳥取県 岩美町,"10,799","1,143","5,598","4,053","1,465"
2020100000,2020年度,31325,鳥取県 若桜町,"2,864",191,"1,279","1,393",241
2020100000,2020年度,31328,鳥取県 智頭町,"6,427",621,"3,005","2,801",741
2020100000,2020年度,31329,鳥取県 八頭町,"15,937","1,853","8,289","5,792","2,291"
2020100000,2020年度,31364,鳥取県 三朝町,"6,060",676,"2,962","2,408",849
2020100000,2020年度,31370,鳥取県 湯梨浜町,"16,055","2,264","8,602","5,139","2,724"
2020100000,2020年度,31371,鳥取県 琴浦町,"16,365","1,979","8,356","6,028","2,439"
2020100000,2020年度,31372,鳥取県 北栄町,"14,228","1,793","7,352","5,060","2,250"
2020100000,2020年度,31384,鳥取県 日吉津村,"3,501",507,"1,979",986,625
2020100000,2020年度,31386,鳥取県 大山町,"15,370","1,684","7,491","6,195","2,096"
2020100000,2020年度,31389,鳥取県 南部町,"10,323","1,179","5,261","3,879","1,497"
2020100000,2020年度,31390,鳥取県 伯耆町,"10,696","1,282","5,148","4,243","1,537"
2020100000,2020年度,31401,鳥取県 日南町,"4,196",296,"1,708","2,190",364
2020100000,2020年度,31402,鳥取県 日野町,"2,907",183,"1,253","1,471",260
2020100000,2020年度,31403,鳥取県 江府町,"2,672",189,"1,172","1,311",247
2020100000,2020年度,32201,島根県 松江市,"203,616","25,931","113,547","59,498","31,884"
2020100000,2020年度,32202,島根県 浜田市,"54,592","5,940","28,524","19,445","7,301"
2020100000,2020年度,32203,島根県 出雲市,"172,775","23,315","95,332","51,944","28,285"
2020100000,2020年度,32204,島根県 益田市,"45,003","5,284","21,988","17,017","6,685"
2020100000,2020年度,32205,島根県 大田市,"32,846","3,655","15,778","13,264","4,509"
2020100000,2020年度,32206,島根県 安来市,"37,062","4,277","18,817","13,835","5,340"
2020100000,2020年度,32207,島根県 江津市,"22,959","2,403","11,467","9,008","3,241"
2020100000,2020年度,32209,島根県 雲南市,"36,007","4,041","17,487","14,422","4,975"
2020100000,2020年度,32343,島根県 奥出雲町,"11,849","1,160","5,341","5,130","1,436"
2020100000,2020年度,32386,島根県 飯南町,"4,577",463,"1,998","2,114",585
2020100000,2020年度,32441,島根県 川本町,"3,248",320,"1,477","1,433",483
2020100000,2020年度,32448,島根県 美郷町,"4,355",498,"1,772","2,084",596
2020100000,2020年度,32449,島根県 邑南町,"10,163","1,084","4,478","4,582","1,374"
2020100000,2020年度,32501,島根県 津和野町,"6,875",593,"2,944","3,337",768
2020100000,2020年度,32505,島根県 吉賀町,"6,077",573,"2,745","2,720",691
2020100000,2020年度,32525,島根県 海士町,"2,267",244,"1,118",905,343
2020100000,2020年度,32526,島根県 西ノ島町,"2,788",253,"1,246","1,289",287
2020100000,2020年度,32527,島根県 知夫村,634,69,281,284,81
2020100000,2020年度,32528,島根県 隠岐の島町,"13,433","1,538","6,316","5,570","1,907"
2020100000,2020年度,33100,岡山県 岡山市,"724,691","92,756","424,785","185,732","112,765"
2020100000,2020年度,33101,岡山県 岡山市 北区,"314,523","38,193","187,763","74,229","46,273"
2020100000,2020年度,33102,岡山県 岡山市 中区,"149,232","21,064","87,075","38,220","25,317"
2020100000,2020年度,33103,岡山県 岡山市 東区,"93,108","10,893","52,132","28,622","13,660"
2020100000,2020年度,33104,岡山県 岡山市 南区,"167,828","22,606","97,815","44,661","27,515"
2020100000,2020年度,33202,岡山県 倉敷市,"474,592","58,486","249,921","125,532","71,129"
2020100000,2020年度,33203,岡山県 津山市,"99,937","12,449","55,234","30,544","15,835"
2020100000,2020年度,33204,岡山県 玉野市,"56,531","5,608","28,734","21,774","6,956"
2020100000,2020年度,33205,岡山県 笠岡市,"46,088","4,419","23,004","17,064","5,528"
2020100000,2020年度,33207,岡山県 井原市,"38,384","3,880","20,028","14,355","4,982"
2020100000,2020年度,33208,岡山県 総社市,"69,030","9,589","39,165","19,408","11,569"
2020100000,2020年度,33209,岡山県 高梁市,"29,072","2,546","14,264","11,904","3,264"
2020100000,2020年度,33210,岡山県 新見市,"28,079","2,676","13,644","11,606","3,478"
2020100000,2020年度,33211,岡山県 備前市,"32,320","2,961","16,406","12,732","3,722"
2020100000,2020年度,33212,岡山県 瀬戸内市,"36,048","4,071","19,264","12,422","5,096"
2020100000,2020年度,33213,岡山県 赤磐市,"42,661","5,745","22,267","14,377","6,960"
2020100000,2020年度,33214,岡山県 真庭市,"42,725","4,863","20,687","17,061","5,968"
2020100000,2020年度,33215,岡山県 美作市,"25,939","2,612","12,356","10,800","3,209"
2020100000,2020年度,33216,岡山県 浅口市,"32,772","3,589","17,005","12,047","4,507"
2020100000,2020年度,33346,岡山県 和気町,"13,623","1,266","6,727","5,598","1,611"
2020100000,2020年度,33423,岡山県 早島町,"12,368","2,027","6,881","3,433","2,399"
2020100000,2020年度,33445,岡山県 里庄町,"10,950","1,525","5,965","3,454","1,831"
2020100000,2020年度,33461,岡山県 矢掛町,"13,414","1,423","6,726","5,207","1,772"
2020100000,2020年度,33586,岡山県 新庄村,813,99,368,346,115
2020100000,2020年度,33606,岡山県 鏡野町,"12,062","1,485","5,873","4,674","1,779"
2020100000,2020年度,33622,岡山県 勝央町,"10,888","1,580","5,821","3,465","1,854"
2020100000,2020年度,33623,岡山県 奈義町,"5,578",736,"2,864","1,977",871
2020100000,2020年度,33643,岡山県 西粟倉村,"1,398",178,725,495,214
2020100000,2020年度,33663,岡山県 久米南町,"4,530",398,"2,098","2,034",560
2020100000,2020年度,33666,岡山県 美咲町,"13,053","1,423","6,205","5,421","1,780"
2020100000,2020年度,33681,岡山県 吉備中央町,"10,886",962,"5,377","4,529","1,405"
2020100000,2020年度,34100,広島県 広島市,"1,200,754","158,290","706,497","300,882","191,565"
2020100000,2020年度,34101,広島県 広島市 中区,"142,699","14,942","87,271","33,012","17,712"
2020100000,2020年度,34102,広島県 広島市 東区,"119,353","16,030","70,462","31,823","19,405"
2020100000,2020年度,34103,広島県 広島市 南区,"145,805","18,617","88,001","34,668","22,459"
2020100000,2020年度,34104,広島県 広島市 西区,"190,232","23,239","109,724","43,040","28,151"
2020100000,2020年度,34105,広島県 広島市 安佐南区,"247,020","39,022","150,821","51,954","47,239"
2020100000,2020年度,34106,広島県 広島市 安佐北区,"138,979","16,011","74,314","47,892","19,849"
2020100000,2020年度,34107,広島県 広島市 安芸区,"77,103","10,565","45,694","20,678","12,909"
2020100000,2020年度,34108,広島県 広島市 佐伯区,"139,563","19,864","80,210","37,815","23,841"
2020100000,2020年度,34202,広島県 呉市,"214,592","23,037","114,245","75,706","28,512"
2020100000,2020年度,34203,広島県 竹原市,"23,993","2,126","11,643","10,082","2,694"
2020100000,2020年度,34204,広島県 三原市,"90,573","10,438","47,477","32,182","12,981"
2020100000,2020年度,34205,広島県 尾道市,"131,170","14,313","68,334","47,641","17,683"
2020100000,2020年度,34207,広島県 福山市,"460,930","60,655","260,383","132,167","73,464"
2020100000,2020年度,34208,広島県 府中市,"37,655","3,922","19,284","14,371","4,891"
2020100000,2020年度,34209,広島県 三次市,"50,681","5,947","25,685","18,437","7,304"
2020100000,2020年度,34210,広島県 庄原市,"33,633","3,438","15,411","14,579","4,257"
2020100000,2020年度,34211,広島県 大竹市,"26,319","2,859","13,975","9,406","3,466"
2020100000,2020年度,34212,広島県 東広島市,"196,608","26,734","118,251","45,736","32,258"
2020100000,2020年度,34213,広島県 廿日市市,"114,173","14,927","63,443","34,962","18,059"
2020100000,2020年度,34214,広島県 安芸高田市,"26,448","2,621","12,684","11,112","3,244"
2020100000,2020年度,34215,広島県 江田島市,"21,930","1,657","10,656","9,572","2,049"
2020100000,2020年度,34302,広島県 府中町,"51,155","7,520","30,651","12,570","8,955"
2020100000,2020年度,34304,広島県 海田町,"29,636","4,391","18,016","7,061","5,233"
2020100000,2020年度,34307,広島県 熊野町,"22,834","2,886","11,778","8,136","3,530"
2020100000,2020年度,34309,広島県 坂町,"12,582","1,826","7,021","3,716","2,195"
2020100000,2020年度,34368,広島県 安芸太田町,"5,740",466,"2,283","2,991",593
2020100000,2020年度,34369,広島県 北広島町,"17,763","1,805","8,732","6,917","2,380"
2020100000,2020年度,34431,広島県 大崎上島町,"7,158",553,"3,228","3,305",929
2020100000,2020年度,34462,広島県 世羅町,"15,125","1,560","6,893","6,342","1,923"
2020100000,2020年度,34545,広島県 神石高原町,"8,250",707,"3,484","4,058",897
2020100000,2020年度,35201,山口県 下関市,"255,051","28,155","133,298","90,326","34,454"
2020100000,2020年度,35202,山口県 宇部市,"162,570","18,676","87,786","54,008","22,971"
2020100000,2020年度,35203,山口県 山口市,"193,966","24,166","109,862","56,173","29,520"
2020100000,2020年度,35204,山口県 萩市,"44,626","3,910","20,919","19,613","4,920"
2020100000,2020年度,35206,山口県 防府市,"113,979","14,658","63,274","35,036","17,821"
2020100000,2020年度,35207,山口県 下松市,"55,887","7,779","31,231","16,521","9,371"
2020100000,2020年度,35208,山口県 岩国市,"129,125","14,495","67,305","46,114","17,881"
2020100000,2020年度,35210,山口県 光市,"49,798","5,702","25,763","17,834","7,077"
2020100000,2020年度,35211,山口県 長門市,"32,519","3,039","15,077","14,318","3,865"
2020100000,2020年度,35212,山口県 柳井市,"30,799","3,241","15,268","12,004","4,073"
2020100000,2020年度,35213,山口県 美祢市,"23,247","1,963","11,302","9,898","2,488"
2020100000,2020年度,35215,山口県 周南市,"137,540","15,493","72,235","44,734","19,102"
2020100000,2020年度,35216,山口県 山陽小野田市,"60,326","7,337","32,095","20,451","9,038"
2020100000,2020年度,35305,山口県 周防大島町,"14,798",934,"5,778","8,071","1,305"
2020100000,2020年度,35321,山口県 和木町,"6,034","1,010","3,349","1,646","1,202"
2020100000,2020年度,35341,山口県 上関町,"2,342",147,874,"1,321",182
2020100000,2020年度,35343,山口県 田布施町,"14,483","1,558","7,651","5,230","1,993"
2020100000,2020年度,35344,山口県 平生町,"11,914","1,083","5,654","5,138","1,387"
2020100000,2020年度,35502,山口県 阿武町,"3,055",262,"1,271","1,521",323
2020100000,2020年度,36201,徳島県 徳島市,"252,391","26,272","130,393","70,811","31,955"
2020100000,2020年度,36202,徳島県 鳴門市,"54,622","5,592","29,282","19,121","6,956"
2020100000,2020年度,36203,徳島県 小松島市,"36,149","3,683","19,522","12,528","4,588"
2020100000,2020年度,36204,徳島県 阿南市,"69,470","8,291","37,365","23,131","10,495"
2020100000,2020年度,36205,徳島県 吉野川市,"38,772","3,896","19,597","14,666","4,835"
2020100000,2020年度,36206,徳島県 阿波市,"34,713","3,531","17,908","13,202","4,416"
2020100000,2020年度,36207,徳島県 美馬市,"28,055","2,767","14,275","10,953","3,500"
2020100000,2020年度,36208,徳島県 三好市,"23,605","1,961","10,739","10,868","2,469"
2020100000,2020年度,36301,徳島県 勝浦町,"4,837",433,"2,275","2,128",539
2020100000,2020年度,36302,徳島県 上勝町,"1,380",97,511,772,114
2020100000,2020年度,36321,徳島県 佐那河内村,"2,058",163,909,986,205
2020100000,2020年度,36341,徳島県 石井町,"24,833","3,045","13,480","8,199","3,700"
2020100000,2020年度,36342,徳島県 神山町,"4,647",277,"1,845","2,525",342
2020100000,2020年度,36368,徳島県 那賀町,"7,367",559,"2,981","3,808",720
2020100000,2020年度,36383,徳島県 牟岐町,"3,743",232,"1,495","2,016",288
2020100000,2020年度,36387,徳島県 美波町,"6,222",482,"2,668","3,071",604
2020100000,2020年度,36388,徳島県 海陽町,"8,358",623,"3,813","3,873",837
2020100000,2020年度,36401,徳島県 松茂町,"14,583","1,879","8,772","3,916","2,301"
2020100000,2020年度,36402,徳島県 北島町,"22,745","3,410","13,241","5,799","4,057"
2020100000,2020年度,36403,徳島県 藍住町,"35,246","5,186","20,635","8,993","6,280"
2020100000,2020年度,36404,徳島県 板野町,"13,042","1,400","7,226","4,375","1,734"
2020100000,2020年度,36405,徳島県 上板町,"11,384","1,202","6,141","4,040","1,533"
2020100000,2020年度,36468,徳島県 つるぎ町,"7,715",583,"3,531","3,596",771
2020100000,2020年度,36489,徳島県 東みよし町,"13,622","1,565","7,053","4,969","1,913"
2020100000,2020年度,37201,香川県 高松市,"417,496","52,018","233,651","115,270","63,526"
2020100000,2020年度,37202,香川県 丸亀市,"109,513","14,667","61,951","31,435","17,935"
2020100000,2020年度,37203,香川県 坂出市,"50,624","5,584","26,502","18,171","6,923"
2020100000,2020年度,37204,香川県 善通寺市,"31,631","3,866","17,733","9,666","4,836"
2020100000,2020年度,37205,香川県 観音寺市,"57,438","6,689","30,577","19,433","8,188"
2020100000,2020年度,37206,香川県 さぬき市,"47,003","4,566","24,407","17,369","5,957"
2020100000,2020年度,37207,香川県 東かがわ市,"28,279","2,467","13,640","11,990","3,137"
2020100000,2020年度,37208,香川県 三豊市,"61,857","6,963","32,067","22,573","8,956"
2020100000,2020年度,37322,香川県 土庄町,"12,846","1,222","6,072","5,528","1,493"
2020100000,2020年度,37324,香川県 小豆島町,"13,870","1,238","6,500","6,117","1,541"
2020100000,2020年度,37341,香川県 三木町,"26,878","3,441","14,700","8,445","4,212"
2020100000,2020年度,37364,香川県 直島町,"3,103",312,"1,691","1,027",364
2020100000,2020年度,37386,香川県 宇多津町,"18,699","2,655","11,637","3,964","3,238"
2020100000,2020年度,37387,香川県 綾川町,"22,693","2,618","11,814","8,188","3,301"
2020100000,2020年度,37403,香川県 琴平町,"8,468",772,"4,201","3,471",965
2020100000,2020年度,37404,香川県 多度津町,"22,445","2,568","12,310","7,244","3,182"
2020100000,2020年度,37406,香川県 まんのう町,"17,401","2,111","8,603","6,642","2,538"
2020100000,2020年度,38201,愛媛県 松山市,"511,192","61,680","286,198","139,574","75,751"
2020100000,2020年度,38202,愛媛県 今治市,"151,672","16,907","79,655","53,977","20,788"
2020100000,2020年度,38203,愛媛県 宇和島市,"70,809","7,204","34,997","28,193","8,959"
2020100000,2020年度,38204,愛媛県 八幡浜市,"31,987","3,055","15,625","13,094","3,832"
2020100000,2020年度,38205,愛媛県 新居浜市,"115,938","14,205","62,529","37,325","17,424"
2020100000,2020年度,38206,愛媛県 西条市,"104,791","12,925","56,521","34,403","15,795"
2020100000,2020年度,38207,愛媛県 大洲市,"40,575","4,560","20,500","14,954","5,721"
2020100000,2020年度,38210,愛媛県 伊予市,"35,133","4,295","18,720","11,996","5,253"
2020100000,2020年度,38213,愛媛県 四国中央市,"82,754","8,843","42,207","26,658","10,836"
2020100000,2020年度,38214,愛媛県 西予市,"35,388","3,571","16,127","15,578","4,487"
2020100000,2020年度,38215,愛媛県 東温市,"33,903","4,147","19,105","10,216","5,146"
2020100000,2020年度,38356,愛媛県 上島町,"6,509",455,"3,088","2,953",813
